split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,s03_e23_c03,3,s03_e23_c03_u003,unknown,"That is so great! Oh, I... Oh my God!",,,powerful
train,s03_e23_c03,4,s03_e23_c03_u004,unknown,Whoa!,,,joyful
train,s03_e23_c03,5,s03_e23_c03_u005,unknown,Oh my God!!!,,,powerful
train,s03_e23_c03,6,s03_e23_c03_u006,unknown,"Ahh-ahh, we'd better call the fire department!",,,scared
train,s03_e23_c03,7,s03_e23_c03_u007,unknown,No! No!,,,scared
train,s03_e23_c03,8,s03_e23_c03_u008,unknown,"No, no?",,,scared
train,s03_e23_c03,9,s03_e23_c03_u009,unknown,"Well, we don't n-n-n-n-need a fireman, we'd, we'd like a good mechanic. Oh my God, here they come! Well, we gotta get out of here!",,,scared
train,s03_e23_c03,10,s03_e23_c03_u010,unknown,W-w-w-wait! Why?!,,,scared
train,s03_e23_c03,11,s03_e23_c03_u011,unknown,"Well look, if I wanted to see a fireman, I would date one. Okay?",,,scared
train,s03_e23_c04,2,s03_e23_c04_u002,unknown,"Th-th-that's all it is, a third nipple. Y'know? Just your run-of-the-mill third nipple. Y'know? You can take it off. Just slice that baby right off!",,,scared
train,s03_e23_c04,3,s03_e23_c04_u003,unknown,"Take your shirt off, and let's see what we're dealing with here. What are you doing?",,,scared
train,s03_e23_c04,4,s03_e23_c04_u004,unknown,Just showing you my run-of-the-mill-slice-it-right-off third nipple.,,,scared
train,s03_e23_c04,5,s03_e23_c04_u005,unknown,Well that's not a third nipple.,,,neutral
train,s03_e23_c04,6,s03_e23_c04_u006,unknown,No?,,,neutral
train,s03_e23_c04,7,s03_e23_c04_u007,unknown,"First of all, it's on your ass.",,,powerful
train,s03_e23_c04,8,s03_e23_c04_u008,unknown,"Well then, what is it?!",,,scared
train,s03_e23_c04,9,s03_e23_c04_u009,unknown,"Wait a minute, hold it. Johnson! Will you come in here a moment?",,,neutral
train,s03_e23_c04,10,s03_e23_c04_u010,unknown,I'm with Hamilton!,,,neutral
train,s03_e23_c04,11,s03_e23_c04_u011,unknown,"He's good with rear things, bring him in too.",,,neutral
train,s03_e23_c05,2,s03_e23_c05_u002,unknown,"I gotta go water Pete's plants. Y'know what, if he's gonna break up with me, maybe I won't water his plants.",,,mad
train,s03_e23_c05,3,s03_e23_c05_u003,unknown,"Well, if he's gonna break up with you, maybe Joey and I should water his plants. If y'know what I mean.",,,powerful
train,s03_e23_c05,4,s03_e23_c05_u004,unknown,"Or ha-ha, we could go over there and pee on them.",,,joyful
train,s03_e23_c05,5,s03_e23_c05_u005,unknown,"...and I-I can't take it! Y'know? I'm just, always afraid one of them is gonna catch me with the other one. It's making me crazy.",,,scared
train,s03_e23_c05,6,s03_e23_c05_u006,unknown,"Well honey, then why don't you break up with one of them?",,,peaceful
train,s03_e23_c05,7,s03_e23_c05_u007,unknown,Uh.,,,mad
train,s03_e23_c05,8,s03_e23_c05_u008,unknown,"Whoa-whoa-whoa. What ah, what happened to playing the field?",,,scared
train,s03_e23_c05,9,s03_e23_c05_u009,unknown,"Well, it just, it doesn't feel like playing anymore, it feels like work. It's like I'm working in the field.",,,sad
train,s03_e23_c05,10,s03_e23_c05_u010,unknown,"So Pheebs, pick one of them.",,,neutral
train,s03_e23_c05,11,s03_e23_c05_u011,unknown,Yeah. Which one do you like more?,,,peaceful
train,s03_e23_c05,12,s03_e23_c05_u012,unknown,"Well, Vince is great, y'know `cause, he's like a guy, guy. Y'know? He's so burly, he's sooo very burly.",,,joyful
train,s03_e23_c05,13,s03_e23_c05_u013,unknown,"Okay, good, so there you go. Go with Vince.",,,joyful
train,s03_e23_c05,14,s03_e23_c05_u014,unknown,"Yeah, but Jason's really sensitive.",,,joyful
train,s03_e23_c05,15,s03_e23_c05_u015,unknown,"Well sensitive is important, pick him.",,,joyful
train,s03_e23_c05,16,s03_e23_c05_u016,unknown,Yeah.,,,neutral
train,s03_e23_c05,17,s03_e23_c05_u017,unknown,"Oh sure, go with the sissy.",,,mad
train,s03_e23_c05,18,s03_e23_c05_u018,unknown,Jason is not a sissy!,,,mad
train,s03_e23_c05,19,s03_e23_c05_u019,unknown,"Oh no-no-no-no, I meant Chandler.",,,scared
train,s03_e23_c08,2,s03_e23_c08_u002,unknown,"Mon you definitely have to make it a theme wedding, and the theme could be, ""Look how much money we've got!"" Y'know, I mean you could put, you could put money in-in the invitations! You-you could have like little money place settings. And ah, you could start with a money salad! I mean it'll be dry, but people will like it.",,,joyful
train,s03_e23_c08,3,s03_e23_c08_u003,unknown,"Would you stop? We've only been going out a couple of weeks, I mean we don't even know if he's gonna propose.",,,mad
train,s03_e23_c08,4,s03_e23_c08_u004,unknown,"Yes, but this is Pete. Okay? He's not like other people, on your first date he took you to Rome. For most guys that's like a third or fourth date kinda thing.",,,neutral
train,s03_e23_c08,5,s03_e23_c08_u005,unknown,"Well if-if that's what it is, then it's-it's crazy.",,,scared
train,s03_e23_c08,6,s03_e23_c08_u006,unknown,Monica's right. We're talking about getting married here. Okay? She-she can't just rush into this.,,,scared
train,s03_e23_c08,7,s03_e23_c08_u007,unknown,"Oh please, what do you know! You married a lesbian!",,,mad
train,s03_e23_c08,9,s03_e23_c08_u009,unknown,All right. I gotta go. I have break up with Vince.,,,sad
train,s03_e23_c08,10,s03_e23_c08_u010,unknown,"Oh, so you're going with the teacher, huh?",,,scared
train,s03_e23_c08,11,s03_e23_c08_u011,unknown,"Yeah, I like Vince a lot, y'know? But, it's just Jason's so sensitive, y'know? And in the long run, I think sensitive it's just better than having just like a really, really, really nice butt. Jason! Definitely Jason! Okay, wish me luck!",,,peaceful
train,s03_e23_c08,12,s03_e23_c08_u012,unknown,Good luck!,,,peaceful
train,s03_e23_c08,14,s03_e23_c08_u014,unknown,"OH MY GOD!!! Sorry, I was just imagining what it'd be like to catch the money bouquet.",,,joyful
train,s03_e23_c09,2,s03_e23_c09_u002,unknown,"Excuse me. Umm, is Vince here?",,,neutral
train,s03_e23_c09,3,s03_e23_c09_u003,unknown,Oh sure. Vince?!,,,neutral
train,s03_e23_c09,4,s03_e23_c09_u004,unknown,Yo!!,,,joyful
train,s03_e23_c09,5,s03_e23_c09_u005,unknown,Wow! I didn't know you guys actually used those.,,,joyful
train,s03_e23_c09,6,s03_e23_c09_u006,unknown,"So, what's up?",,,neutral
train,s03_e23_c09,7,s03_e23_c09_u007,unknown,"Umm, wow. This-this isn't gonna be easy. Umm, I don't think we should see each other anymore.",,,scared
train,s03_e23_c09,8,s03_e23_c09_u008,unknown,Uh-huh. G-good deal.,,,sad
train,s03_e23_c09,9,s03_e23_c09_u009,unknown,I'm sorry.,,,sad
train,s03_e23_c09,10,s03_e23_c09_u010,unknown,"No-no it's okay. It's just that ah, I thought we had something pretty special here. And y'know I-I felt like you were someone I could finally open up to, and... That there's so much in me I have to share with you yet.",,,sad
train,s03_e23_c09,11,s03_e23_c09_u011,unknown,"Oh my God, I didn't...",,,sad
train,s03_e23_c09,12,s03_e23_c09_u012,unknown,"I'm sorry, I can't talk. I'm gonna go write in my journal.",,,sad
train,s03_e23_c09,13,s03_e23_c09_u013,unknown,Wait-wait-wait! Wait!!,,,sad
train,s03_e23_c10,2,s03_e23_c10_u002,unknown,"I'm telling you, if you want to take care of that thing, you should go to my herbal guy.",,,powerful
train,s03_e23_c10,3,s03_e23_c10_u003,unknown,"Thank you, but I want to remove it Pheebs. I don't want to make it savory.",,,joyful
train,s03_e23_c10,4,s03_e23_c10_u004,unknown,"Y'know when girls sleep with guys with weird things on their body, they tell their friends about it.",,,joyful
train,s03_e23_c10,5,s03_e23_c10_u005,unknown,Gimme this.,,,scared
train,s03_e23_c10,6,s03_e23_c10_u006,unknown,"Hi! Okay, don't be mad at me, but I couldn't resist.",,,scared
train,s03_e23_c10,7,s03_e23_c10_u007,unknown,Brides magazines?,,,peaceful
train,s03_e23_c10,8,s03_e23_c10_u008,unknown,"Yes, and I know that you'd say no if he asked you, but I'm sorry; how great would you look walking down the aisle in this Donna Carin.",,,peaceful
train,s03_e23_c10,9,s03_e23_c10_u009,unknown,"Oh, you so would! Oh, you should get that anyway. Like for clubbing.",,,joyful
train,s03_e23_c10,10,s03_e23_c10_u010,unknown,"It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes. I know it's a little sudden, and it's a little rushed, and it's totally not like me to do something like this, but that doesn't mean I can't. Right? I mean I'm-I'm crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",,,joyful
train,s03_e23_c10,11,s03_e23_c10_u011,unknown,Oh my God.,,,joyful
train,s03_e23_c10,12,s03_e23_c10_u012,unknown,I know. I need more pie.,,,sad
train,s03_e23_c10,13,s03_e23_c10_u013,unknown,"Hey Mon umm, if you do get married, can I bring two guests?",,,joyful
train,s03_e23_c10,14,s03_e23_c10_u014,unknown,You didn't break up with that fireman?,,,neutral
train,s03_e23_c10,15,s03_e23_c10_u015,unknown,"No, that was my way of telling you. Well, it turns out he's incredibly sensitive, he keeps a journal and he paints. He even showed me charcoal drawings that he drew of me.",,,peaceful
train,s03_e23_c10,16,s03_e23_c10_u016,unknown,Wow!,,,joyful
train,s03_e23_c10,17,s03_e23_c10_u017,unknown,"Yeah, well he'd prefer water colors, but y'know, he has easy access to a lot of charcoal.",,,peaceful
train,s03_e23_c10,18,s03_e23_c10_u018,unknown,"So then, are you going to dump Jason?",,,peaceful
train,s03_e23_c10,19,s03_e23_c10_u019,unknown,"Well, yeah, because I have to break up with someone, and... Okay so Jason is sensitive, but now so's Vince Plus, Vince has the body y'know? So... It's really just about the math.",,,joyful
train,s03_e23_c12,2,s03_e23_c12_u002,unknown,You must be Ross.,,,peaceful
train,s03_e23_c12,3,s03_e23_c12_u003,unknown,Hi.,,,neutral
train,s03_e23_c12,4,s03_e23_c12_u004,unknown,I am Guru Saj.,,,peaceful
train,s03_e23_c12,5,s03_e23_c12_u005,unknown,"Listen, I got to tell you I've-I've never been to a guru before, so...",,,scared
train,s03_e23_c12,6,s03_e23_c12_u006,unknown,"Well, relax. If it makes you feel better, I've attended some of the finest medical schools in Central America. Well then, let's take a look at this skin abnormality of yours. Come on, have a seat. Eeh, huh. As I suspected, it's a koondis!",,,joyful
train,s03_e23_c12,7,s03_e23_c12_u007,unknown,What's a koondis?,,,scared
train,s03_e23_c12,8,s03_e23_c12_u008,unknown,"I don't know, what's a koondis with you? Please, lie down! I've got a sav that oughta shrink that right up.",,,joyful
train,s03_e23_c12,9,s03_e23_c12_u009,unknown,I guess it's worth a try.,,,scared
train,s03_e23_c12,10,s03_e23_c12_u010,unknown,"Oh sure, we should see results-Whoa!! Clearly not the way to go!!",,,scared
train,s03_e23_c12,11,s03_e23_c12_u011,unknown,What?! What?!,,,scared
train,s03_e23_c12,12,s03_e23_c12_u012,unknown,We appear to have angered it.,,,peaceful
train,s03_e23_c12,13,s03_e23_c12_u013,unknown,We?! We angered it?!,,,mad
train,s03_e23_c12,14,s03_e23_c12_u014,unknown,"Oh, I think I see the problem. And I'm afraid we're gonna have to use a much stronger tool. Love.",,,peaceful
train,s03_e23_c12,15,s03_e23_c12_u015,unknown,Oh God!,,,scared
train,s03_e23_c12,16,s03_e23_c12_u016,unknown,"Ross, there is absolutely no way this is going to come off unless you start to...",,,powerful
train,s03_e23_c12,17,s03_e23_c12_u017,unknown,Ow!!,,,mad
train,s03_e23_c12,18,s03_e23_c12_u018,unknown,Oops.,,,sad
train,s03_e23_c12,19,s03_e23_c12_u019,unknown,"What was, what was that?",,,scared
train,s03_e23_c12,20,s03_e23_c12_u020,unknown,Well it's gone.,,,neutral
train,s03_e23_c12,21,s03_e23_c12_u021,unknown,What?! How's that?,,,mad
train,s03_e23_c12,22,s03_e23_c12_u022,unknown,It got caught on my watch.,,,neutral
train,s03_e23_c12,23,s03_e23_c12_u023,unknown,Hey!,,,joyful
train,s03_e23_c13,2,s03_e23_c13_u002,unknown,"Lights. Uh, romantic lights.",,,joyful
train,s03_e23_c13,3,s03_e23_c13_u003,unknown,"Ooh, nice.",,,joyful
train,s03_e23_c13,4,s03_e23_c13_u004,unknown,"So ah, there was this thing I wanted to talk to you about.",,,peaceful
train,s03_e23_c13,5,s03_e23_c13_u005,unknown,"Oh, right! I completely forgot about that.",,,peaceful
train,s03_e23_c13,6,s03_e23_c13_u006,unknown,"Well ah, I've been doing a lot of thinking, and I look at my life...",,,peaceful
train,s03_e23_c13,7,s03_e23_c13_u007,unknown,Yeah?,,,neutral
train,s03_e23_c13,8,s03_e23_c13_u008,unknown,"And I feel like I've conquered the business world, and I feel like I've conquered the intellectual world, and now I-I have the most beautiful woman in the world.",,,joyful
train,s03_e23_c13,9,s03_e23_c13_u009,unknown,Wow.,,,joyful
train,s03_e23_c13,10,s03_e23_c13_u010,unknown,There's one thing missing.,,,powerful
train,s03_e23_c13,11,s03_e23_c13_u011,unknown,What's that?,,,peaceful
train,s03_e23_c13,12,s03_e23_c13_u012,unknown,It's time for me to conquer the physical world.,,,powerful
train,s03_e23_c13,13,s03_e23_c13_u013,unknown,Okay.,,,scared
train,s03_e23_c13,14,s03_e23_c13_u014,unknown,"Monica, I want to become the Ultimate Fighting Champion.",,,powerful
train,s03_e23_c13,15,s03_e23_c13_u015,unknown,You wanna what?!,,,scared
train,s03_e23_c13,16,s03_e23_c13_u016,unknown,"I want to become the Ultimate Fighting Champion! It's the most intense physical competition in the world, it's banned in 49 states!",,,powerful
train,s03_e23_c13,17,s03_e23_c13_u017,unknown,What are you talking about?,,,scared
train,s03_e23_c13,18,s03_e23_c13_u018,unknown,"Okay, my trainer, Ho Chi, is teaching me a combination of Gee Koon Doe and Brazilian street fighting, I've even had my own octagon training ring designed.",,,powerful
train,s03_e23_c13,19,s03_e23_c13_u019,unknown,And I suppose you used a ring designer for that.,,,peaceful
train,s03_e23_c13,20,s03_e23_c13_u020,unknown,"Yeah. Monica, I want you there in the front row when I win. I want you close enough to smell the blood. What do you think?",,,powerful
train,s03_e23_c13,21,s03_e23_c13_u021,unknown,My parents will be so happy.,,,joyful
train,s03_e23_c14,2,s03_e23_c14_u002,unknown,"""Crazy underwear, creepin' up my butt. Crazy underwear, always in a rut. Crazy under--wear..."" Oh No! What is he doing here? All right, just keep playing, just keep playing. You'll get through this; you'll be fine. Okay, thank you. And, as always no one talk to me after the show.",,,scared
train,s03_e23_c14,4,s03_e23_c14_u004,unknown,Hey. I was...,,,scared
train,s03_e23_c14,5,s03_e23_c14_u005,unknown,Hey!,,,joyful
train,s03_e23_c14,6,s03_e23_c14_u006,unknown,"I was passin' by and I saw that you were playing tonight, it's kinda cool seeing you up there.",,,joyful
train,s03_e23_c14,7,s03_e23_c14_u007,unknown,Whoa! Hey-hey! What's going on here? Who is this guy?,,,mad
train,s03_e23_c14,8,s03_e23_c14_u008,unknown,"I don't know, he just started kissing me. Get him! Get him, Vince!",,,mad
train,s03_e23_c14,9,s03_e23_c14_u009,unknown,What?!,,,mad
train,s03_e23_c14,10,s03_e23_c14_u010,unknown,What?!,,,scared
train,s03_e23_c14,11,s03_e23_c14_u011,unknown,"Yeah, okay, I've-I've been dating both of you, and it's been really horrible. 'Cause y'know it's been a lot of fun, for me. Umm, but I-I like you both, and I, and I didn't know how to chose, so... I'm sorry, I'm just, I'm terrible, I'm a terrible person. I'm terrible.",,,scared
train,s03_e23_c14,12,s03_e23_c14_u012,unknown,"Phoebe, Phoebe relax, it's okay. I mean we never said this was exclusive.",,,peaceful
train,s03_e23_c14,13,s03_e23_c14_u013,unknown,"Yeah, and neither did we. Give yourself a break.",,,peaceful
train,s03_e23_c14,14,s03_e23_c14_u014,unknown,Really?!,,,joyful
train,s03_e23_c14,15,s03_e23_c14_u015,unknown,"Yeah. I mean y'know, we haven't been going out that long. Come on, we haven't even slept together yet. Huh.",,,peaceful
train,s03_e23_c14,16,s03_e23_c14_u016,unknown,You haven't?,,,peaceful
train,s03_e23_c14,17,s03_e23_c14_u017,unknown,You have?,,,peaceful
train,s03_e23_c14,18,s03_e23_c14_u018,unknown,"Well, this is none of my business.",,,peaceful
train,s03_e23_c14,19,s03_e23_c14_u019,unknown,I-I can't believe this! You-you've slept with him?!,,,mad
train,s03_e23_c14,20,s03_e23_c14_u020,unknown,"Well, I made you a candle light dinner in the park.",,,peaceful
train,s03_e23_c14,21,s03_e23_c14_u021,unknown,"Y'know Phoebe, I'm gonna make this real easy for you.",,,mad
train,s03_e23_c14,22,s03_e23_c14_u022,unknown,"Well, that could've been really awkward.",,,peaceful
train,s03_e23_c14,23,s03_e23_c14_u023,unknown,You made him a candle light dinner in the park?,,,mad
train,s03_e23_c14,24,s03_e23_c14_u024,unknown,"Yeah, but I-I-I-I can do that for you, I'm gonna do that for you.",,,scared
train,s03_e23_c14,25,s03_e23_c14_u025,unknown,"Uh yeah, I can't believe I ever went out with somebody who would actually have an open flame in the middle of a wooden area.",,,mad
train,s03_e24_c02,2,s03_e24_c02_u002,unknown,"So, come on, what was the big news Pete wanted to tell you Mon?! Or should I say Mrs. Monica Becker?",,,joyful
train,s03_e24_c02,3,s03_e24_c02_u003,unknown,"No-no-no oh, keep your name, don't take his name.",,,scared
train,s03_e24_c02,4,s03_e24_c02_u004,unknown,He didn't ask me to marry him.,,,sad
train,s03_e24_c02,5,s03_e24_c02_u005,unknown,Ohh.,,,sad
train,s03_e24_c02,6,s03_e24_c02_u006,unknown,Well then definately don't take his name.,,,mad
train,s03_e24_c02,7,s03_e24_c02_u007,unknown,He wanted to tell me he's gonna compete is some ultimate fighting competition thingy.,,,sad
train,s03_e24_c02,8,s03_e24_c02_u008,unknown,Pete?!,,,mad
train,s03_e24_c02,9,s03_e24_c02_u009,unknown,Why?! What is it?,,,mad
train,s03_e24_c02,10,s03_e24_c02_u010,unknown,I don't know exactly. It's-it's sorta like wrestling.,,,scared
train,s03_e24_c02,11,s03_e24_c02_u011,unknown,Oh?!,,,sad
train,s03_e24_c02,12,s03_e24_c02_u012,unknown,"Yeah, but without the costumes.",,,neutral
train,s03_e24_c02,13,s03_e24_c02_u013,unknown,Oh.,,,sad
train,s03_e24_c02,14,s03_e24_c02_u014,unknown,"And it's not fake, it's totally brutal.",,,scared
train,s03_e24_c02,15,s03_e24_c02_u015,unknown,"Yeah, it's two guys in a ring, and the rules are ""There are no rules.""",,,scared
train,s03_e24_c02,16,s03_e24_c02_u016,unknown,"So you can like, bite, and pull people's hair and stuff?",,,joyful
train,s03_e24_c02,17,s03_e24_c02_u017,unknown,"Yeah, anything goes, except ah, eye gouging and fish hooking.",,,powerful
train,s03_e24_c02,18,s03_e24_c02_u018,unknown,What's fish hooking?,,,peaceful
train,s03_e24_c02,19,s03_e24_c02_u019,unknown,"Huh, what's fish hooking... Thanks man, that would have been really hard to describe. What is that taste?",,,joyful
train,s03_e24_c02,20,s03_e24_c02_u020,unknown,"What? My hands are totally clean, I just gave the duck a bath.",,,joyful
train,s03_e24_c03,2,s03_e24_c03_u002,unknown,"So thanks for the warm welcome. It's good to have you guys on my team, and I come to play. I hope you do too. Now, let's go out there and get 'em! Huh? And remember, there is no 'I' in team.",,,joyful
train,s03_e24_c03,3,s03_e24_c03_u003,unknown,"Yes, but there's two in martini, soo everybody back to my office.",,,neutral
train,s03_e24_c03,4,s03_e24_c03_u004,unknown,You! Chuckles! What's your name?,,,joyful
train,s03_e24_c03,5,s03_e24_c03_u005,unknown,"Oh it's Bing, sir. I'm sorry , I was just ah...",,,neutral
train,s03_e24_c03,6,s03_e24_c03_u006,unknown,"No-no, I heard what you said, funny. I like funny. This team is about hard work, but it's also about having fun. Good to have you aboard Bing!",,,joyful
train,s03_e24_c05,2,s03_e24_c05_u002,unknown,"You are iron. You are steel! Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",,,powerful
train,s03_e24_c05,3,s03_e24_c05_u003,unknown,"I told you, we're adding new operators all the time. Could we concentrate on my training?",,,joyful
train,s03_e24_c05,4,s03_e24_c05_u004,unknown,It's just hard when I know I have e-mail I can't get!,,,mad
train,s03_e24_c05,5,s03_e24_c05_u005,unknown,Hi!,,,joyful
train,s03_e24_c05,6,s03_e24_c05_u006,unknown,Monica! Hi honey.,,,joyful
train,s03_e24_c05,7,s03_e24_c05_u007,unknown,"All right, on the table.",,,neutral
train,s03_e24_c05,8,s03_e24_c05_u008,unknown,"Hey, umm, so listen umm, my friends were telling me a little about this ah, ultimate fighting thing and it, well it sounds really dangerous. I-I don't want you to get hurt, 'cause I kinda like you.",,,mad
train,s03_e24_c05,9,s03_e24_c05_u009,unknown,"Oh, believe me, I don't want to get hurt either. I'm being smart about this. See these guys? They're the best trainers in the world, and Hoshi here used to be a paid assassin. A house painter! He used to be a house painter.",,,scared
train,s03_e24_c05,10,s03_e24_c05_u010,unknown,Promise me you'll be careful.,,,scared
train,s03_e24_c05,11,s03_e24_c05_u011,unknown,I promise.,,,peaceful
train,s03_e24_c05,12,s03_e24_c05_u012,unknown,"Hey, are we still on for tonight?",,,neutral
train,s03_e24_c05,13,s03_e24_c05_u013,unknown,Yeah.,,,neutral
train,s03_e24_c05,14,s03_e24_c05_u014,unknown,"Okay, good, 'cause umm, well maybe we could have a little workout of our own...",,,joyful
train,s03_e24_c05,15,s03_e24_c05_u015,unknown,No! No boom-boom before big fight!,,,mad
train,s03_e24_c05,16,s03_e24_c05_u016,unknown,How 'bout just a boom?,,,joyful
train,s03_e24_c06,2,s03_e24_c06_u002,unknown,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from Fame. Ready to go to the movies?",,,sad
train,s03_e24_c06,3,s03_e24_c06_u003,unknown,Um-hmm. Oh wait! This is Bonnie.,,,joyful
train,s03_e24_c06,4,s03_e24_c06_u004,unknown,Hi!,,,neutral
train,s03_e24_c06,5,s03_e24_c06_u005,unknown,This is Bonnie? This is Bonnie? You're Bonnie?,,,joyful
train,s03_e24_c06,6,s03_e24_c06_u006,unknown,I can show you an ID if you want?,,,joyful
train,s03_e24_c06,7,s03_e24_c06_u007,unknown,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",,,joyful
train,s03_e24_c06,8,s03_e24_c06_u008,unknown,"Oh yeah, well I just started wearing bras again.",,,powerful
train,s03_e24_c06,9,s03_e24_c06_u009,unknown,"Oh, that must be it.",,,neutral
train,s03_e24_c06,10,s03_e24_c06_u010,unknown,Well I hope you have fun tonight.,,,joyful
train,s03_e24_c06,11,s03_e24_c06_u011,unknown,Thanks! You too.,,,joyful
train,s03_e24_c06,14,s03_e24_c06_u014,unknown,You said she was bald.,,,mad
train,s03_e24_c06,15,s03_e24_c06_u015,unknown,"Yeah, she was bald, she's not now.",,,mad
train,s03_e24_c06,16,s03_e24_c06_u016,unknown,How could you not tell me that she has hair?,,,neutral
train,s03_e24_c06,17,s03_e24_c06_u017,unknown,"I don't know, I hardly ever say that about people.",,,neutral
train,s03_e24_c06,18,s03_e24_c06_u018,unknown,"Ohh, well, this is just perfect!",,,joyful
train,s03_e24_c06,19,s03_e24_c06_u019,unknown,"Well I'm sorry, I thought you said it was okay.",,,sad
train,s03_e24_c06,20,s03_e24_c06_u020,unknown,"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got all over head!",,,mad
train,s03_e24_c06,21,s03_e24_c06_u021,unknown,"Well, maybe it won't work out. Maybe Ross won't like her personality.",,,sad
train,s03_e24_c06,22,s03_e24_c06_u022,unknown,"Why, does she have a bad personality?",,,neutral
train,s03_e24_c06,23,s03_e24_c06_u023,unknown,"Oh no, Bonnie's the best!",,,joyful
train,s03_e24_c07,2,s03_e24_c07_u002,unknown,"Bing! Read your Computech proposal, a real homerun. Ooh. Barely got ya that time, get over here. Come on. Wham! Good one. That was a good one. Keep at it team.",,,joyful
train,s03_e24_c07,3,s03_e24_c07_u003,unknown,What is with him?,,,peaceful
train,s03_e24_c07,4,s03_e24_c07_u004,unknown,"With him? You're is favourite, you're his guy!",,,peaceful
train,s03_e24_c07,5,s03_e24_c07_u005,unknown,We never get smacked.,,,mad
train,s03_e24_c07,6,s03_e24_c07_u006,unknown,"Well, that's not true, he-he smacked you once.",,,peaceful
train,s03_e24_c07,7,s03_e24_c07_u007,unknown,"Not on purpose, he ricocheted of you and got me.",,,peaceful
train,s03_e24_c07,8,s03_e24_c07_u008,unknown,"I'm telling you, I need some smacks. I got a kid starting Dartmouth in the fall.",,,scared
train,s03_e24_c07,9,s03_e24_c07_u009,unknown,Dartmouth? Who went to Dartmouth? Dartmouth sucks. Did you go to Dartmouth Bing?,,,powerful
train,s03_e24_c07,10,s03_e24_c07_u010,unknown,No sir.,,,neutral
train,s03_e24_c07,11,s03_e24_c07_u011,unknown,There you go.,,,powerful
train,s03_e24_c08,2,s03_e24_c08_u002,unknown,Hey!,,,joyful
train,s03_e24_c08,3,s03_e24_c08_u003,unknown,"God Ross, what is that?",,,scared
train,s03_e24_c08,4,s03_e24_c08_u004,unknown,"Yeah, it's the Ultimate Fighting Combo. Yeah, I saved thirty cents, plus I get to keep the cup. Yay!!",,,joyful
train,s03_e24_c08,5,s03_e24_c08_u005,unknown,"From New York City, New York! Appearing in his Ultimate Fighting Championship debut! He's known for his confrontational business style. Ladies and Gentlemen, introducing Pete Beck-errrr!!",,,joyful
train,s03_e24_c08,7,s03_e24_c08_u007,unknown,"I love you, Pete!!!",,,joyful
train,s03_e24_c08,8,s03_e24_c08_u008,unknown,"And his opponent, from Hunnington Beach, California! He's a 300 pound street fighter, Tank Abbottttttt!!!!",,,joyful
train,s03_e24_c08,10,s03_e24_c08_u010,unknown,Pete! Pete!! That guy's pretty huge!,,,scared
train,s03_e24_c08,11,s03_e24_c08_u011,unknown,"Don't worry, Hoshi taught me how to use an opponent's strength and weight against him.",,,powerful
train,s03_e24_c08,12,s03_e24_c08_u012,unknown,"Well, then that guy is in serious, serious trouble.",,,joyful
train,s03_e24_c08,14,s03_e24_c08_u014,unknown,All right! You go get him! Let's go!,,,joyful
train,s03_e24_c08,15,s03_e24_c08_u015,unknown,"Here we go gentlemen, here we go! Are you ready? Are you ready? Let's get it on!!",,,joyful
train,s03_e24_c08,17,s03_e24_c08_u017,unknown,Uh-oh.,,,scared
train,s03_e24_c09,2,s03_e24_c09_u002,unknown,Hey! It's me. Mon-i-ca! Can I just tell you how proud I am of you.,,,joyful
train,s03_e24_c09,3,s03_e24_c09_u003,unknown,"It would be nice after hearing 20,000 people chant ""You suck!""",,,peaceful
train,s03_e24_c09,4,s03_e24_c09_u004,unknown,"I mean I-I thought you were nuts at first, but you-you did it. And now you can just look back at this thing with no regrets.",,,mad
train,s03_e24_c09,5,s03_e24_c09_u005,unknown,"What, look back?",,,peaceful
train,s03_e24_c09,6,s03_e24_c09_u006,unknown,"Well, you're not gonna get going are you?",,,powerful
train,s03_e24_c09,7,s03_e24_c09_u007,unknown,Well let me ask you a question. Am I the Ultimate Fighting Champion?,,,peaceful
train,s03_e24_c09,8,s03_e24_c09_u008,unknown,"Well, no. But...",,,neutral
train,s03_e24_c09,9,s03_e24_c09_u009,unknown,Well I'm not gonna stop until I'm the Ultimate Fighting Champion.,,,powerful
train,s03_e24_c09,10,s03_e24_c09_u010,unknown,That guy stood on your neck until you passed out!,,,scared
train,s03_e24_c09,11,s03_e24_c09_u011,unknown,"Let me tell you a story. When I set out to create Moss 865, do you think it just happened overnight? No. There was Moss 1, that burnt down my Dad's garage, there was Moss 2 that would only schedule appointments in January, and 862 others that I learned from, just like I learned from this fight, never to let a guy stand on my neck.",,,powerful
train,s03_e24_c09,12,s03_e24_c09_u012,unknown,You didn't know that already?,,,neutral
train,s03_e24_c09,13,s03_e24_c09_u013,unknown,"Look, I'm gonna get better. Okay? I promise you.",,,powerful
train,s03_e24_c09,14,s03_e24_c09_u014,unknown,"Okay, just get a lot better. Fast.",,,powerful
