split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,Ses03M_impro05b,33,Ses03M_impro05b_M033,unknown,I will never do business with Delta again.,,,anger
train,Ses03M_impro06,0,Ses03M_impro06_F000,unknown,How's it going?  How are you feeling?,,,sadness
train,Ses03M_impro06,1,Ses03M_impro06_F001,unknown,Hanging in there?,,,sadness
train,Ses03M_impro06,2,Ses03M_impro06_F002,unknown,So sad.,,,sadness
train,Ses03M_impro06,3,Ses03M_impro06_F003,unknown,Yeah.,,,sadness
train,Ses03M_impro06,4,Ses03M_impro06_F004,unknown,You guys were real close huh?,,,sadness
train,Ses03M_impro06,5,Ses03M_impro06_F005,unknown,I'm so sorry.,,,sadness
train,Ses03M_impro06,7,Ses03M_impro06_F007,unknown,What happened?  What went wrong?,,,sadness
train,Ses03M_impro06,8,Ses03M_impro06_F008,unknown,Oh man.,,,sadness
train,Ses03M_impro06,9,Ses03M_impro06_F009,unknown,How are they?,,,sadness
train,Ses03M_impro06,10,Ses03M_impro06_F010,unknown,Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?,,,sadness
train,Ses03M_impro06,11,Ses03M_impro06_F011,unknown,We're all here for you.,,,sadness
train,Ses03M_impro06,12,Ses03M_impro06_F012,unknown,I know.,,,sadness
train,Ses03M_impro06,13,Ses03M_impro06_F013,unknown,just things happen in life and you just...there's just no explanation you know?  We just don't...,,,sadness
train,Ses03M_impro06,14,Ses03M_impro06_F014,unknown,Yeah.,,,sadness
train,Ses03M_impro06,15,Ses03M_impro06_F015,unknown,I'm so sorry.,,,sadness
train,Ses03M_impro06,16,Ses03M_impro06_F016,unknown,"Well now you can follow his footsteps, you know?  Carry out what he wanted to do.",,,sadness
train,Ses03M_impro06,17,Ses03M_impro06_F017,unknown,Well sure you could.,,,sadness
train,Ses03M_impro06,18,Ses03M_impro06_F018,unknown,Yeah.,,,sadness
train,Ses03M_impro06,19,Ses03M_impro06_F019,unknown,I would've loved to.,,,sadness
train,Ses03M_impro06,20,Ses03M_impro06_F020,unknown,Now I can't.,,,sadness
train,Ses03M_impro06,0,Ses03M_impro06_M000,unknown,I ah--,,,sadness
train,Ses03M_impro06,1,Ses03M_impro06_M001,unknown,alright.,,,sadness
train,Ses03M_impro06,2,Ses03M_impro06_M002,unknown,Yeah.,,,sadness
train,Ses03M_impro06,3,Ses03M_impro06_M003,unknown,It just feels like I was talking to him yesterday.,,,sadness
train,Ses03M_impro06,4,Ses03M_impro06_M004,unknown,He was my only friend growing up.,,,sadness
train,Ses03M_impro06,5,Ses03M_impro06_M005,unknown,no one else would talk to me but he would.,,,sadness
train,Ses03M_impro06,6,Ses03M_impro06_M006,unknown,He was supposed to be the best man at my wedding.,,,sadness
train,Ses03M_impro06,7,Ses03M_impro06_M007,unknown,Yeah.,,,sadness
train,Ses03M_impro06,8,Ses03M_impro06_M008,unknown,You know I was always the one to tell him to be more wild you know?,,,sadness
train,Ses03M_impro06,9,Ses03M_impro06_M009,unknown,And he just took it overboard.,,,sadness
train,Ses03M_impro06,10,Ses03M_impro06_M010,unknown,You know a stupid case of drunk driving it's just...,,,sadness
train,Ses03M_impro06,11,Ses03M_impro06_M011,unknown,"and the worst part of it is that he was in the car with his girlfriend,",,,sadness
train,Ses03M_impro06,12,Ses03M_impro06_M012,unknown,his girlfriend got killed too.,,,sadness
train,Ses03M_impro06,13,Ses03M_impro06_M013,unknown,And the car that he hit was his family.,,,sadness
train,Ses03M_impro06,14,Ses03M_impro06_M014,unknown,The mother and father died--,,,sadness
train,Ses03M_impro06,15,Ses03M_impro06_M015,unknown,and the kids are paralyzed in a coma right now.,,,sadness
train,Ses03M_impro06,16,Ses03M_impro06_M016,unknown,and just going to the funeral it's-,,,sadness
train,Ses03M_impro06,17,Ses03M_impro06_M017,unknown,"-do I miss him or do I hate him, you know?",,,sadness
train,Ses03M_impro06,18,Ses03M_impro06_M018,unknown,I was supposed to see him last summer,,,sadness
train,Ses03M_impro06,19,Ses03M_impro06_M019,unknown,then I got busy with work and stuff and three years go by,,,sadness
train,Ses03M_impro06,20,Ses03M_impro06_M020,unknown,and then something like this happens you know?,,,sadness
train,Ses03M_impro06,21,Ses03M_impro06_M021,unknown,I mean I haven't even talked to him on the phone for the past three months.,,,sadness
train,Ses03M_impro06,22,Ses03M_impro06_M022,unknown,He's supposed to be my best friend.,,,sadness
train,Ses03M_impro06,23,Ses03M_impro06_M023,unknown,It's so fucked up.,,,sadness
train,Ses03M_impro06,24,Ses03M_impro06_M024,unknown,Why is that?,,,sadness
train,Ses03M_impro06,25,Ses03M_impro06_M025,unknown,He was studying to be a doctor.,,,sadness
train,Ses03M_impro06,26,Ses03M_impro06_M026,unknown,"I mean he was...he wanted to help people in poor countries, that is his goal.  He didn't care about the money.  He just wanted to go and help people.",,,sadness
train,Ses03M_impro06,27,Ses03M_impro06_M027,unknown,What the...what am I doing?,,,sadness
train,Ses03M_impro06,28,Ses03M_impro06_M028,unknown,Working for corporate America?  Wow.,,,sadness
train,Ses03M_impro06,29,Ses03M_impro06_M029,unknown,He actually wanted to do something.,,,sadness
train,Ses03M_impro06,30,Ses03M_impro06_M030,unknown,I can't do that.,,,sadness
train,Ses03M_impro06,31,Ses03M_impro06_M031,unknown,You should've met him.,,,sadness
train,Ses03M_impro06,32,Ses03M_impro06_M032,unknown,He is the greatest...everyone liked him.,,,sadness
train,Ses03M_impro07,0,Ses03M_impro07_F000,unknown,Hey.  How's it going?  I haven't seen you in awhile.,,,joy
train,Ses03M_impro07,1,Ses03M_impro07_F001,unknown,What's going on Joe?,,,joy
train,Ses03M_impro07,3,Ses03M_impro07_F003,unknown,No way. Are you serious? Oh my God.  Congratulations. I'm so excited.,,,sur
train,Ses03M_impro07,4,Ses03M_impro07_F004,unknown,No.  You didn't get into production.  There's no way.,,,sur
train,Ses03M_impro07,5,Ses03M_impro07_F005,unknown,I know.  Oh my God.  Oh my God Joe I am so happy for you.  Well you know what that means?,,,sur
train,Ses03M_impro07,6,Ses03M_impro07_F006,unknown,You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city.,,,excited
train,Ses03M_impro07,7,Ses03M_impro07_F007,unknown,We can party.  We can have fun.,,,excited
train,Ses03M_impro07,8,Ses03M_impro07_F008,unknown,Yeah.  Hopefully it won't be like high school.,,,joy
train,Ses03M_impro07,9,Ses03M_impro07_F009,unknown,"Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...?",,,excited
train,Ses03M_impro07,10,Ses03M_impro07_F010,unknown,Oh man.,,,joy
train,Ses03M_impro07,11,Ses03M_impro07_F011,unknown,Did you say yes yet?  I mean have you sent in your answer?,,,joy
train,Ses03M_impro07,12,Ses03M_impro07_F012,unknown,All right.,,,joy
train,Ses03M_impro07,13,Ses03M_impro07_F013,unknown,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.",,,joy
train,Ses03M_impro07,14,Ses03M_impro07_F014,unknown,"Yeah, it really is.",,,joy
train,Ses03M_impro07,16,Ses03M_impro07_F016,unknown,Man I'm just so happy for you.  I just--,,,excited
train,Ses03M_impro07,17,Ses03M_impro07_F017,unknown,"Well, I'm happy for you but I'm happy for me cause that means you're going to stay.",,,joy
train,Ses03M_impro07,18,Ses03M_impro07_F018,unknown,Oh great. I would love to go.,,,excited
train,Ses03M_impro07,19,Ses03M_impro07_F019,unknown,Mmmm some miso soup.,,,joy
train,Ses03M_impro07,23,Ses03M_impro07_F023,unknown,Oh my God.  I am so proud of you.,,,neutral
train,Ses03M_impro07,2,Ses03M_impro07_M002,unknown,Guess who got into U.S.C.?,,,excited
train,Ses03M_impro07,3,Ses03M_impro07_M003,unknown,"Me. Yeah, I did.",,,excited
train,Ses03M_impro07,4,Ses03M_impro07_M004,unknown,Yeah.,,,excited
train,Ses03M_impro07,5,Ses03M_impro07_M005,unknown,I got into the...,,,excited
train,Ses03M_impro07,6,Ses03M_impro07_M006,unknown,I got into cinema production.,,,excited
train,Ses03M_impro07,7,Ses03M_impro07_M007,unknown,Yeah.,,,excited
train,Ses03M_impro07,8,Ses03M_impro07_M008,unknown,No.  It's like it's harder than getting into Harvard.,,,excited
train,Ses03M_impro07,9,Ses03M_impro07_M009,unknown,What does that mean?,,,neutral
train,Ses03M_impro07,10,Ses03M_impro07_M010,unknown,Holy shit...,,,excited
train,Ses03M_impro07,11,Ses03M_impro07_M011,unknown,This will be like high school but even better.,,,excited
train,Ses03M_impro07,13,Ses03M_impro07_M013,unknown,"I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out.",,,excited
train,Ses03M_impro07,14,Ses03M_impro07_M014,unknown,Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted.,,,joy
train,Ses03M_impro07,15,Ses03M_impro07_M015,unknown,Oh my God the first minute I got it I sent it back in.,,,excited
train,Ses03M_impro07,16,Ses03M_impro07_M016,unknown,So...,,,excited
train,Ses03M_impro07,17,Ses03M_impro07_M017,unknown,This is so exciting.  This is like a new chapter in our lives.,,,excited
train,Ses03M_impro07,18,Ses03M_impro07_M018,unknown,"We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",,,excited
train,Ses03M_impro07,19,Ses03M_impro07_M019,unknown,Thank you,,,excited
train,Ses03M_impro07,20,Ses03M_impro07_M020,unknown,And tonight my parents want to take me out to sushi and they said I could bring you.,,,excited
train,Ses03M_impro07,22,Ses03M_impro07_M022,unknown,Yeah and they said get whatever you want and...,,,excited
train,Ses03M_impro07,23,Ses03M_impro07_M023,unknown,Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God.,,,excited
train,Ses03M_impro07,24,Ses03M_impro07_M024,unknown,This is going to be so great.  I have so many great ideas.,,,excited
train,Ses03M_impro07,25,Ses03M_impro07_M025,unknown,"It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like...",,,joy
train,Ses03M_impro08a,0,Ses03M_impro08a_F000,unknown,"Hello?  God finally somebody, look, this is ridiculous.  I've been waiting online for like a half an hour now.",,,frustrated
train,Ses03M_impro08a,1,Ses03M_impro08a_F001,unknown,"Look my, my phone isn't working.  I don't understand what's going on.  I am trying to call out.  I'm not receiving any calls",,,frustrated
train,Ses03M_impro08a,2,Ses03M_impro08a_F002,unknown,"and I need assistance with my...not only is my work phone, it's my home phone and look,",,,frustrated
train,Ses03M_impro08a,3,Ses03M_impro08a_F003,unknown,this is my business.  This is how I make money is through my phone.  It needs to be working.  Can you please help me?,,,frustrated
train,Ses03M_impro08a,4,Ses03M_impro08a_F004,unknown,two two six six.,,,neutral
train,Ses03M_impro08a,5,Ses03M_impro08a_F005,unknown,Olivia.,,,frustrated
train,Ses03M_impro08a,6,Ses03M_impro08a_F006,unknown,"This has been going on for the past two weeks.  I called every single day.  Nobody is helping me.  You guys tell me the same thing over and over, call again, call again, call again--",,,frustrated
train,Ses03M_impro08a,7,Ses03M_impro08a_F007,unknown,"I don't, I don't know what the problem is.  That's what I want you guys to...why is my service not turned on?  And I paid my bills on time.  I don't understand.",,,frustrated
train,Ses03M_impro08a,8,Ses03M_impro08a_F008,unknown,"Okay.  Well that is, that is fine and all.  I don't care.  I really don't care because I want my phone to work that's all.",,,frustrated
train,Ses03M_impro08a,9,Ses03M_impro08a_F009,unknown,"That is I am paying you guys for service and I'm not getting any service.  I get, I get just dropped calls all the time and now it's completely not working at all.  I can't even call out, nine one one probably wouldn't even work.",,,frustrated
train,Ses03M_impro08a,10,Ses03M_impro08a_F010,unknown,Well you better.  You better give me a whole freaking new phone that's what you better do.,,,frustrated
train,Ses03M_impro08a,11,Ses03M_impro08a_F011,unknown,I want a camera phone actually.,,,frustrated
train,Ses03M_impro08a,12,Ses03M_impro08a_F012,unknown,"No, no, no...  I'm done with these contract business because this is what can happen.",,,frustrated
train,Ses03M_impro08a,13,Ses03M_impro08a_F013,unknown,"You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no.  No contracts for me.  You give me a new phone.",,,anger
train,Ses03M_impro08a,14,Ses03M_impro08a_F014,unknown,I want to talk to a supervisor,,,anger
train,Ses03M_impro08a,15,Ses03M_impro08a_F015,unknown,I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.,,,anger
train,Ses03M_impro08a,16,Ses03M_impro08a_F016,unknown,What?,,,frustrated
train,Ses03M_impro08a,17,Ses03M_impro08a_F017,unknown,That's ridiculous.  You know?,,,frustrated
train,Ses03M_impro08a,18,Ses03M_impro08a_F018,unknown,"No I don't want to call back, you put me on hold for like hours and hours----and it's money, money, money, money and out of my pocket, out of my pocket--",,,frustrated
train,Ses03M_impro08a,19,Ses03M_impro08a_F019,unknown,Every phone...every single phone company?,,,frustrated
train,Ses03M_impro08a,20,Ses03M_impro08a_F020,unknown,This is ridiculous.Well what are we supposed to do?  We starve then because I can't use my phone cause,,,anger
train,Ses03M_impro08a,21,Ses03M_impro08a_F021,unknown,"I am a realtor and this is my business.  People are calling me all the time but you know, and I don't have a land line.  I can't afford to have a land line",,,anger
train,Ses03M_impro08a,22,Ses03M_impro08a_F022,unknown,That you better be sorry.,,,anger
train,Ses03M_impro08a,23,Ses03M_impro08a_F023,unknown,Well you're not helping me at all.  God this is so frustrating.,,,frustrated
train,Ses03M_impro08a,24,Ses03M_impro08a_F024,unknown,What?  No.  That's way too complicated.  Look--,,,frustrated
train,Ses03M_impro08a,25,Ses03M_impro08a_F025,unknown,you need to fix my phone.  I don't care what you have to do--,,,frustrated
train,Ses03M_impro08a,27,Ses03M_impro08a_F027,unknown,"Yeah yeah, woman going out in South Central on the payphone at night.  Oh that's real safe.",,,frustrated
train,Ses03M_impro08a,28,Ses03M_impro08a_F028,unknown,"No, no, no.  I didn't choose to live here.  I work there.  Okay?  Yeah. work work work",,,frustrated
train,Ses03M_impro08a,29,Ses03M_impro08a_F029,unknown,"We can't call out.  We can't make out-- line.  I don't work, I work at another office.",,,frustrated
train,Ses03M_impro08a,30,Ses03M_impro08a_F030,unknown,A law firm.  Thank you very much.,,,frustrated
train,Ses03M_impro08a,31,Ses03M_impro08a_F031,unknown,"I work out of my home as a realtor and because I don't have a land line, I need a phone and because of now I don't have one I don't know what to do.  And you're not helping me at all.",,,frustrated
train,Ses03M_impro08a,32,Ses03M_impro08a_F032,unknown,"In fact, give me your name sir, what's your name again?",,,frustrated
train,Ses03M_impro08a,33,Ses03M_impro08a_F033,unknown,Okay.  Sara what?,,,frustrated
train,Ses03M_impro08a,34,Ses03M_impro08a_F034,unknown,"Sara Brown.  Sara Brown, um- yeah, I'm going to get off the phone with you. And then I'm going to call back and I'm going to give your supervisor your name because you're obviously incompetent to work here.",,,frustrated
train,Ses03M_impro08a,35,Ses03M_impro08a_F035,unknown,"What are you, what are you a police officer now?  You know, like I'm done, I'm over it.  Goodbye and I hope that you lose your job.",,,frustrated
train,Ses03M_impro08a,0,Ses03M_impro08a_M000,unknown,Hello.  This is Viacom Services.  How can I help you?,,,neutral
train,Ses03M_impro08a,1,Ses03M_impro08a_M001,unknown,"I'm sorry ma'am, what can I help you with?",,,neutral
train,Ses03M_impro08a,2,Ses03M_impro08a_M002,unknown,Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?,,,neutral
train,Ses03M_impro08a,3,Ses03M_impro08a_M003,unknown,Okay.  And your name is?,,,neutral
train,Ses03M_impro08a,4,Ses03M_impro08a_M004,unknown,Olivia. Um. Okay.  So how long has this problem been?,,,neutral
train,Ses03M_impro08a,5,Ses03M_impro08a_M005,unknown,So what exactly is the problem?,,,neutral
train,Ses03M_impro08a,6,Ses03M_impro08a_M006,unknown,Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--,,,neutral
train,Ses03M_impro08a,7,Ses03M_impro08a_M007,unknown,I understand--we're not-,,,neutral
train,Ses03M_impro08a,8,Ses03M_impro08a_M008,unknown,No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.,,,neutral
train,Ses03M_impro08a,9,Ses03M_impro08a_M009,unknown,We can give you a new phone--,,,neutral
train,Ses03M_impro08a,10,Ses03M_impro08a_M010,unknown,We can do that.  We can do that.  You just have to sign a one-year contract though with the--,,,neutral
train,Ses03M_impro08a,11,Ses03M_impro08a_M011,unknown,"Besides, it's sort of out of hands at the moment----The whole electrical power outage.",,,frustrated
train,Ses03M_impro08a,12,Ses03M_impro08a_M012,unknown,"Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-",,,neutral
train,Ses03M_impro08a,13,Ses03M_impro08a_M013,unknown,"So you could----speak with me some more, you could call back later on maybe.",,,neutral
train,Ses03M_impro08a,14,Ses03M_impro08a_M014,unknown,I didn't put you on hold.,,,frustrated
train,Ses03M_impro08a,15,Ses03M_impro08a_M015,unknown,There are a lot of people calling us having problems.  Every phone company is having the same problems ma'am,,,frustrated
train,Ses03M_impro08a,16,Ses03M_impro08a_M016,unknown,"Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricane Katrina. Everything's really messed up.",,,neutral
train,Ses03M_impro08a,17,Ses03M_impro08a_M017,unknown,don't you-,,,neutral
train,Ses03M_impro08a,18,Ses03M_impro08a_M018,unknown,I'm really sorry ma'am.  There's not----a lot we can do for it.,,,neutral
train,Ses03M_impro08a,19,Ses03M_impro08a_M019,unknown,"What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.",,,neutral
train,Ses03M_impro08a,20,Ses03M_impro08a_M020,unknown,I'm sorry it has to do with an electrical power outage and stuff--,,,neutral
train,Ses03M_impro08a,21,Ses03M_impro08a_M021,unknown,"Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?",,,neutral
train,Ses03M_impro08a,22,Ses03M_impro08a_M022,unknown,"I'm, I'm sorry you chose to live there um--",,,neutral
train,Ses03M_impro08a,23,Ses03M_impro08a_M023,unknown,Well I'm sure maybe there's a phone at work you could use.,,,neutral
train,Ses03M_impro08a,24,Ses03M_impro08a_M024,unknown,All right um--,,,neutral
train,Ses03M_impro08a,25,Ses03M_impro08a_M025,unknown,My name is Sara.,,,neutral
train,Ses03M_impro08a,26,Ses03M_impro08a_M026,unknown,Sara Brown.,,,neutral
train,Ses03M_impro08a,27,Ses03M_impro08a_M027,unknown,"You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",,,neutral
train,Ses03M_impro08b,1,Ses03M_impro08b_F001,unknown,Oh God I finally got...you know how long I've been waiting on line?  You put on hold for like five hours.  Geez.,,,frustrated
train,Ses03M_impro08b,2,Ses03M_impro08b_F002,unknown,I've already been through this five times with these people.  I've been calling every single day.,,,frustrated
train,Ses03M_impro08b,3,Ses03M_impro08b_F003,unknown,Olivia Brown.,,,frustrated
train,Ses03M_impro08b,4,Ses03M_impro08b_F004,unknown,Well my phone isn't working and it hasn't been working for the last five days.,,,frustrated
train,Ses03M_impro08b,5,Ses03M_impro08b_F005,unknown,"Yeah, yeah, yeah you better be sorry.",,,anger
train,Ses03M_impro08b,6,Ses03M_impro08b_F006,unknown,No I did not drop my phone in water.  I'm not five years old and just dropped my phone anywhere I see it.  Okay this is my business.,,,anger
train,Ses03M_impro08b,7,Ses03M_impro08b_F007,unknown,Okay?  And it [GARBAGE]. My business is failing because my phone isn't working and I don't have a land line and I really can't handle this right now.,,,frustrated
train,Ses03M_impro08b,8,Ses03M_impro08b_F008,unknown,"the symptoms- This [GARBAGE] a doctor's office. I'm not receiving calls...I can't receive- no, it's, it cuts me off--",,,frustrated
train,Ses03M_impro08b,9,Ses03M_impro08b_F009,unknown,Yes the phone turns on.  No I mean I'm using it not turning on the phone.  Of course it turns on.,,,frustrated
train,Ses03M_impro08b,10,Ses03M_impro08b_F010,unknown,No- I don't have a sim card because it's Verizon and you guys don't use sim cards.,,,frustrated
train,Ses03M_impro08b,11,Ses03M_impro08b_F011,unknown,"Okay no.  Sir, this is the deal.  My phone isn't working and I don't care what the problem is but it needs to work.  That's why I'm paying you guys to fix it.",,,frustrated
train,Ses03M_impro08b,12,Ses03M_impro08b_F012,unknown,I don't know even how to use that stuff it's too complicated.  I just want my flip phone to work----that's all I need,,,frustrated
train,Ses03M_impro08b,13,Ses03M_impro08b_F013,unknown,"Look, I am on the road all the time.  Do you understand how important?  I'm a woman, a single mother by herself working...what?",,,frustrated
train,Ses03M_impro08b,14,Ses03M_impro08b_F014,unknown,"Brent Backersen, I am writing this down, Brent Backersen.  Alright.",,,frustrated
train,Ses03M_impro08b,15,Ses03M_impro08b_F015,unknown,"I, I, I don't want a contract. Okay. I don't want any contracts.",,,frustrated
train,Ses03M_impro08b,16,Ses03M_impro08b_F016,unknown,Really?  No contract?,,,frustrated
train,Ses03M_impro08b,21,Ses03M_impro08b_F021,unknown,"Alright. Well-  I guess - I guess that's okay but,",,,neutral
train,Ses03M_impro08b,23,Ses03M_impro08b_F023,unknown,Okay.,,,neutral
train,Ses03M_impro08b,24,Ses03M_impro08b_F024,unknown,Alright Thanks.,,,neutral
train,Ses03M_impro08b,0,Ses03M_impro08b_M000,unknown,Hello?,,,neutral
train,Ses03M_impro08b,1,Ses03M_impro08b_M001,unknown,I'm sorry ma'am.  What's the nature of your problem?  But first can I get you to tell me your first and last name?,,,neutral
train,Ses03M_impro08b,2,Ses03M_impro08b_M002,unknown,I know I just need to verify every time.  I'm sorry.,,,neutral
train,Ses03M_impro08b,3,Ses03M_impro08b_M003,unknown,Alright Ms. Brown what's the nature of your problem?,,,neutral
train,Ses03M_impro08b,4,Ses03M_impro08b_M004,unknown,Oh.  I'm sorry. Um- Did you drop it in water?,,,neutral
train,Ses03M_impro08b,5,Ses03M_impro08b_M005,unknown,"Um- well it's probably easy.  Can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",,,neutral
train,Ses03M_impro08b,6,Ses03M_impro08b_M006,unknown,Is the phone turned on?,,,neutral
train,Ses03M_impro08b,7,Ses03M_impro08b_M007,unknown,"Well, um- okay.  Your sim card is in- didn't fall out-",,,neutral
train,Ses03M_impro08b,8,Ses03M_impro08b_M008,unknown,Alright.  Um- Well that could be the problem. cause--,,,neutral
train,Ses03M_impro08b,9,Ses03M_impro08b_M009,unknown,you might have an older phone where we would use sim cards but probably not.,,,neutral
train,Ses03M_impro08b,10,Ses03M_impro08b_M010,unknown,Okay.  How about this we'll send you a brand new camera phone with palm pilot-- and-,,,neutral
train,Ses03M_impro08b,11,Ses03M_impro08b_M011,unknown,"So we'll send it- And we'll give you, how about a free year's service?",,,neutral
train,Ses03M_impro08b,12,Ses03M_impro08b_M012,unknown,Tell them my name.  My name is Brent Backersen.,,,neutral
train,Ses03M_impro08b,13,Ses03M_impro08b_M013,unknown,Okay.  Tell them my - my ID number is two one three five.,,,neutral
train,Ses03M_impro08b,14,Ses03M_impro08b_M014,unknown,"Tell them that.  You can go in, get a brand new phone, they'll hook you up with service even give you a free three months--",,,neutral
train,Ses03M_impro08b,15,Ses03M_impro08b_M015,unknown,It will be free.  No contract okay?,,,neutral
train,Ses03M_impro08b,16,Ses03M_impro08b_M016,unknown,"Go in there, yeah, go in there.  Tell them Brent Backersen sent you.",,,neutral
train,Ses03M_impro08b,17,Ses03M_impro08b_M017,unknown,"the top of the line camera phone, game boy, anything you want. For free. And palm pilot.",,,neutral
train,Ses03M_impro08b,18,Ses03M_impro08b_M018,unknown,They might only have orange.,,,neutral
train,Ses03M_impro08b,19,Ses03M_impro08b_M019,unknown,"Okay.  They can figure out pink for you.  So go in there and just tell them that and they'll hook you up with other goodies, stuff like that free service, no contract, no nothing.  Just for being a good customer",,,neutral
train,Ses03M_impro08b,20,Ses03M_impro08b_M020,unknown,and battling through with us.,,,neutral
train,Ses03M_impro08b,21,Ses03M_impro08b_M021,unknown,Yes.  You just tell them Brent Backersen sent you.,,,neutral
train,Ses03M_impro08b,22,Ses03M_impro08b_M022,unknown,Alright?  Great.  Have a nice evening.,,,neutral
train,Ses03M_script01_1,0,Ses03M_script01_1_F000,unknown,What's he going to say?  Maybe we ought to talk to him before he sees it.,,,neutral
train,Ses03M_script01_1,1,Ses03M_script01_1_F001,unknown,"What do you mean. He couldn't have seen it. I was the first one up, he was still in bed.",,,sur
train,Ses03M_script01_1,2,Ses03M_script01_1_F002,unknown,When?,,,sur
train,Ses03M_script01_1,4,Ses03M_script01_1_F004,unknown,Did you talk to him?,,,sadness
train,Ses03M_script01_1,5,Ses03M_script01_1_F005,unknown,He cried hard?,,,sadness
train,Ses03M_script01_1,7,Ses03M_script01_1_F007,unknown,Starting to dream about him again.  He's walking around at night again.,,,frustrated
train,Ses03M_script01_1,8,Ses03M_script01_1_F008,unknown,"He's getting just like he did after he died, you know?  What, what, what's the meaning of this?",,,sadness
train,Ses03M_script01_1,13,Ses03M_script01_1_F013,unknown,How are you going to prove it?  Can you prove it?,,,frustrated
train,Ses03M_script01_1,15,Ses03M_script01_1_F015,unknown,he still thinks he's alive still.  I mean you could talk yourself blue in the face and there's no body and there's no grave so where are you?,,,frustrated
train,Ses03M_script01_1,16,Ses03M_script01_1_F016,unknown,No.  It's his god damned newspapers is what it is.  Now every month there's a new boy comes home and Larry's going to be the next one.,,,anger
train,Ses03M_script01_1,17,Ses03M_script01_1_F017,unknown,Why?,,,anger
train,Ses03M_script01_1,20,Ses03M_script01_1_F020,unknown,"Well what do you want me to do?  I mean, you're old enough to know your own mind.",,,anger
train,Ses03M_script01_1,21,Ses03M_script01_1_F021,unknown,"Well, I mean, you got to make sure your dad's not going--",,,neutral
train,Ses03M_script01_1,22,Ses03M_script01_1_F022,unknown,Well I'm just saying--,,,frustrated
train,Ses03M_script01_1,25,Ses03M_script01_1_F025,unknown,From your father's point of view he is still alive and if you try and take her that's just not fair.  You can't do that.,,,frustrated
train,Ses03M_script01_1,26,Ses03M_script01_1_F026,unknown,"And-And-And if you go on from there if you know already to go on from there, then you can.  But I'm telling you something that I don't know where to go.  You got it?  I mean, do you?",,,frustrated
train,Ses03M_script01_1,28,Ses03M_script01_1_F028,unknown,Did you ask Annie yet?,,,neutral
train,Ses03M_script01_1,30,Ses03M_script01_1_F030,unknown,"Look, you never had seen many, many women.  You know?  I mean...",,,neutral
train,Ses03M_script01_1,31,Ses03M_script01_1_F031,unknown,Well I just don't see why it has to be Annie.,,,frustrated
train,Ses03M_script01_1,33,Ses03M_script01_1_F033,unknown,No I don't want a diagram.,,,frustrated
train,Ses03M_script01_1,34,Ses03M_script01_1_F034,unknown,"He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him?  I don't know.  Do you?  I mean, I don't know.",,,frustrated
train,Ses03M_script01_1,38,Ses03M_script01_1_F038,unknown,You're just going to leave the business?  You have a business here.  You can't do that.,,,anger
train,Ses03M_script01_1,40,Ses03M_script01_1_F040,unknown,Tell me something.  You can leave this business?,,,sadness
train,Ses03M_script01_1,42,Ses03M_script01_1_F042,unknown,Alright but you can't talk like that you hear?,,,frustrated
train,Ses03M_script01_1,43,Ses03M_script01_1_F043,unknown,"I mean what the hell have we worked for then?  I mean, it's all for you Chris.  The whole shooting match is for you.",,,anger
train,Ses03M_script01_1,44,Ses03M_script01_1_F044,unknown,Alright but you don't talk like that you hear?  You don't.,,,frustrated
train,Ses03M_script01_1,45,Ses03M_script01_1_F045,unknown,I don't understand you do I?,,,sadness
train,Ses03M_script01_1,46,Ses03M_script01_1_F046,unknown,Yeah.  I can see that.,,,sadness
train,Ses03M_script01_1,0,Ses03M_script01_1_M000,unknown,He saw it.,,,sadness
train,Ses03M_script01_1,1,Ses03M_script01_1_M001,unknown,He was out there when it happened.,,,sadness
