split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,629,1,629_1,unknown,"Carol, we've been through this before, ok?",,,joy
train,629,2,629_2,unknown,We have a good time.,,,joy
train,629,3,629_3,unknown,"We laugh, we play.",,,joy
train,629,4,629_4,unknown,It's like we're father and son.,,,joy
train,629,5,629_5,unknown,"Honey, relax. Ross is great with him.  Don't look so surprised. I'm a lovely person.",,,joy
train,629,6,629_6,unknown,"Oh, this is so cute.",,,joy
train,629,7,629_7,unknown,"Oh, I got that for him.",,,neutral
train,629,8,629_8,unknown,My mommies love me. That's clever.,,,joy
train,629,9,629_9,unknown,Hello?,,,neutral
train,629,10,629_10,unknown,"Oh, Hi, Ju——Hi, Jew!",,,neutral
train,629,11,629_11,unknown,Uh huh?,,,neutral
train,629,12,629_12,unknown,Uh huh?,,,neutral
train,629,13,629_13,unknown,"Ok.  Um, sure, that'd be great.",,,neutral
train,629,14,629_14,unknown,See ya then.,,,neutral
train,629,15,629_15,unknown,Bye.,,,neutral
train,629,16,629_16,unknown,"Did you just say Hi, Jew?",,,surprise
train,629,17,629_17,unknown,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",,,neutral
train,630,0,630_0,unknown,Now there you go! I wouldn’t want my best guest to strain her eyes!,,,joy
train,630,1,630_1,unknown,Thanks Monica!,,,joy
train,630,2,630_2,unknown,Does that smell bother you?,,,disgust
train,630,3,630_3,unknown,"What the smell from Joey’s? No, I can hardly smell it over here.",,,surprise
train,630,4,630_4,unknown,"Well you let me know if you can, because y’know I can bake a pie to cover it.",,,neutral
train,630,5,630_5,unknown,"I can smell it a little, bake the pie.",,,joy
train,630,6,630_6,unknown,Okay!,,,joy
train,630,7,630_7,unknown,Okay.,,,neutral
train,630,8,630_8,unknown,"Hello?  Oh yes, one minute please.  It’s for you. It’s the fire inspector.",,,neutral
train,630,9,630_9,unknown,Oh!  Hello?  Yeah this is Phoebe.  Really?!,,,surprise
train,630,10,630_10,unknown,"Yeah, so it turns out that it wasn’t the hair straightener that started the fire.",,,neutral
train,630,11,630_11,unknown,"No-no, it was the candles.",,,neutral
train,630,12,630_12,unknown,It’s very not good leaving candles unattended.,,,neutral
train,630,13,630_13,unknown,"In fact, one of the first things they teach you in fire school is…  Uhh… Uhh… Okay.",,,neutral
train,630,14,630_14,unknown,"Well, I have to go now.",,,neutral
train,631,0,631_0,unknown,Joey proposed to me.,,,surprise
train,632,0,632_0,unknown,Is he crazy?! You just had Ross’s baby!,,,surprise
train,632,1,632_1,unknown,"Well, I-I said yes.",,,fear
train,632,2,632_2,unknown,What?!,,,surprise
train,632,3,632_3,unknown,Are you crazy?,,,anger
train,632,4,632_4,unknown,You just had Ross’s baby!,,,anger
train,632,5,632_5,unknown,It’s-it’s so  inappropriate.,,,anger
train,632,6,632_6,unknown,"No, it’s worse than that.",,,disgust
train,632,7,632_7,unknown,It’s wrong.,,,disgust
train,632,8,632_8,unknown,It’s… It is bigger than  mine!,,,surprise
train,632,9,632_9,unknown,I know.,,,neutral
train,632,10,632_10,unknown,You can’t marry him!,,,sadness
train,632,11,632_11,unknown,Why not? I don’t want to do this alone! And he’s such a sweet  guy and he loves me so much.,,,sadness
train,632,12,632_12,unknown,Well do you love him?,,,neutral
train,632,13,632_13,unknown,Sure.,,,neutral
train,632,14,632_14,unknown,Sure?,,,neutral
train,632,15,632_15,unknown,"Yeah, I mean whatever.",,,neutral
train,632,16,632_16,unknown,"Honey, the question is…do you really want to marry Joey?",,,sadness
train,632,17,632_17,unknown,"No. No, I don’t. Could you be a dear and go tell him?",,,sadness
train,633,0,633_0,unknown,So-so you two were married huh? What happened? You just drift apart?,,,neutral
train,633,1,633_1,unknown,Here comes the bride.,,,joy
train,633,2,633_2,unknown,Oh my God Monica!,,,surprise
train,633,3,633_3,unknown,I wanna wear this everyday.,,,joy
train,633,4,633_4,unknown,You look so beautiful.,,,joy
train,633,5,633_5,unknown,I’m so happy for me.,,,joy
train,633,6,633_6,unknown,Hello?,,,neutral
train,633,7,633_7,unknown,Hey! Did Chandler show up yet?,,,fear
train,633,8,633_8,unknown,"Yeah, we got him back. Everything’s fine.",,,neutral
train,633,9,633_9,unknown,Damnit!,,,anger
train,634,0,634_0,unknown,"I will be! Listen, I don’t want you teaching my son that stuff anymore. Okay?",,,anger
train,634,1,634_1,unknown,Fine.,,,neutral
train,634,2,634_2,unknown,"Fine, but I’ll have you know that once I taught him that stuff he called me Fun Aunt Rachel.",,,anger
train,634,3,634_3,unknown,And I loved being Fun Aunt Rachel but I’ll go back to being Boring and Uncomfortable Aunt Rachel if that’s what you want!,,,anger
train,634,4,634_4,unknown,"No that’s not what I want. Uh, I’m glad you guys were bonding but I",,,neutral
train,634,5,634_5,unknown,"Look he doesn’t have any brothers or sisters, somebody’s gonna have to teach him this stuff!",,,sadness
train,634,6,634_6,unknown,And I haven’t taught him anything that a normal 6-year-old doesn’t know anyway!,,,neutral
train,634,7,634_7,unknown,Crap!!,,,anger
train,634,8,634_8,unknown,I gotta go!,,,neutral
train,635,0,635_0,unknown,Look at that! Look at that! They’re going into the first class lounge! Do you know what they have in there?,,,surprise
train,635,1,635_1,unknown,No.,,,neutral
train,635,2,635_2,unknown,Me neither! We have to get in!,,,surprise
train,635,3,635_3,unknown,Just act like you belong.,,,neutral
train,635,4,635_4,unknown,Oh my God! Oranges!,,,surprise
train,635,5,635_5,unknown,Shh!  Nice to see you again.,,,neutral
train,635,6,635_6,unknown,"Uh sir, may I see your tickets please?",,,neutral
train,635,7,635_7,unknown,"Yes, of course.",,,neutral
train,635,8,635_8,unknown,"I’m sorry, would you move your thumb? I can’t see the seat number.",,,neutral
train,635,9,635_9,unknown,"Oh that’s all right, I have it memorized. It’s 1A.",,,neutral
train,636,0,636_0,unknown,Okay!,,,joy
train,636,1,636_1,unknown,Y’know what?,,,neutral
train,636,2,636_2,unknown,I realized it was stupid to get upset about not having a husband and kids.,,,joy
train,636,3,636_3,unknown,All I really needed was a plan.,,,neutral
train,636,4,636_4,unknown,See I wanna have three kids,,,neutral
train,636,5,636_5,unknown,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.",,,joy
train,636,6,636_6,unknown,As I was saying… I should probably have the first of the three kids by the time I’m 35 which gives me five years.,,,neutral
train,637,0,637_0,unknown,You spent a hundred dollars. That’s the limit. You’re screwed!,,,joy
train,637,1,637_1,unknown,"Uh actually, I sent the flowers before the actual date. So technically,",,,anger
train,637,2,637_2,unknown,Oh-oh! So that’s the way it’s gonna be huh? Yeah I can break the rules too y’know!,,,anger
train,637,3,637_3,unknown,Oh yeah? What are you gonna do?,,,anger
train,637,4,637_4,unknown,I don’t know.,,,neutral
train,637,5,637_5,unknown,Why am I not surprised?,,,disgust
train,637,6,637_6,unknown,Y’know what Ross? I’m not gonna let you get away with this!,,,anger
train,637,7,637_7,unknown,I don’t think you have much choice.,,,neutral
train,637,8,637_8,unknown,Well we’ll see!,,,anger
train,637,9,637_9,unknown,Bye-bye!,,,neutral
train,637,10,637_10,unknown,Yeah bye-bye!  Hey! So just a light layer?,,,neutral
train,637,11,637_11,unknown,Yes. Yes. Just here  and there .,,,neutral
train,638,0,638_0,unknown,Dad?,,,neutral
train,638,1,638_1,unknown,I’m here!,,,neutral
train,638,2,638_2,unknown,Hey!,,,surprise
train,638,3,638_3,unknown,"Hi. God, it seems like just yesterday you guys used to come out to watch me work.",,,joy
train,638,4,638_4,unknown,"Dad, we-we can’t believe you’re selling the house.",,,sadness
train,638,5,638_5,unknown,"Well, it’s time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling.",,,neutral
train,638,6,638_6,unknown,Let’s grab our stuff and get the hell out of here.,,,neutral
train,638,7,638_7,unknown,I’m sorry we can’t store your childhood things anymore.,,,sadness
train,638,8,638_8,unknown,"Oh, that’s okay, I can’t wait to see everything again! All of the memories",,,joy
train,638,9,638_9,unknown,"Well, I don’t know what’s in the boxes down here, but I do know there are six or seven",,,neutral
train,638,10,638_10,unknown,I used to,,,neutral
train,638,11,638_11,unknown,"Yeah, not as much as you used to love to play uncooked batter eater.",,,neutral
train,638,12,638_12,unknown,"Hey, it is unreasonable to expect a child to wait for a",,,neutral
train,639,0,639_0,unknown,"Ok, got the vent open.",,,neutral
train,639,1,639_1,unknown,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!",,,joy
train,639,2,639_2,unknown,"Ben, you ready?",,,neutral
train,639,3,639_3,unknown,"All right, gimme your foot.",,,neutral
train,639,4,639_4,unknown,"Ok, on three, Ben.",,,neutral
train,639,5,639_5,unknown,"One, two, three.",,,neutral
train,639,6,639_6,unknown,"Ok, That's it, Ben.",,,neutral
train,639,7,639_7,unknown,What do you see?,,,neutral
train,639,8,639_8,unknown,"Well, Susan, I see what appears to be a dark vent. Wait. Yes, it is in fact a dark vent.",,,neutral
train,639,9,639_9,unknown,"Phoebs, It's open! It's open!",,,surprise
train,639,10,639_10,unknown,Wait! You forgot your legs!,,,surprise
train,640,0,640_0,unknown,"You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system.",,,joy
train,640,1,640_1,unknown,Thank you.,,,joy
train,640,2,640_2,unknown,Filing system?,,,neutral
train,640,3,640_3,unknown,Oh-oh!,,,surprise
train,640,4,640_4,unknown,You mean those-those little colored labels you put on all the folders?,,,neutral
train,640,5,640_5,unknown,It certainly did brighten up the inside of the filing cabinets.,,,joy
train,640,6,640_6,unknown,"Well, they uh, they-they do more than that.",,,neutral
train,640,7,640_7,unknown,I notice that you’ve been trusted with a lot of rather important responsibilities.,,,neutral
train,640,8,640_8,unknown,"Yes, Joanna really has been an incredible mentor to me.",,,joy
train,640,9,640_9,unknown,Oh. And Rachel has been really incredible in getting my morning bagel for me. It’s amazing how she gets it right almost,,,joy
train,640,10,640_10,unknown,"I-I-I of course, I have more responsibilities than that.",,,neutral
train,640,11,640_11,unknown,"Oh yes, well there’s the coffee too.  Rachel can carry two things at once!",,,joy
train,640,12,640_12,unknown,"Yes, that’s very good. Now a uh, big part of this job is cultivating personal relationships, especially with designers.",,,neutral
train,640,13,640_13,unknown,"Yes, I realize that",,,neutral
train,640,14,640_14,unknown,"And Rachel shouldn’t have any problem with that. The only problem might be getting a little too friendly, if you know what I mean.",,,neutral
train,640,15,640_15,unknown,I love working with designers!,,,joy
train,640,16,640_16,unknown,"With them, under them, what’s the difference? Eh, Rach?",,,neutral
train,641,0,641_0,unknown,"Chandler, you have an assistant right?",,,neutral
train,641,1,641_1,unknown,Did she call? You-you told her I was sick right? Always tell her I am sick!,,,fear
train,642,0,642_0,unknown,"Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile.",,,neutral
train,642,1,642_1,unknown,I do?,,,surprise
train,642,2,642_2,unknown,"Yeah!  All right, maybe you don’t have to smile. Let’s try something else. Let’s try umm, try looking sexy.",,,neutral
train,642,3,642_3,unknown,Okay.,,,neutral
train,642,4,642_4,unknown,Or not.,,,neutral
train,643,0,643_0,unknown,Where's Chandler?,,,neutral
train,643,1,643_1,unknown,Here I am.,,,neutral
train,643,2,643_2,unknown,Wash your hands!!!,,,disgust
train,643,3,643_3,unknown,How did you…know?,,,surprise
train,643,4,643_4,unknown,Hey! What's she doing back here?,,,surprise
train,643,5,643_5,unknown,"Relax, Ross. She's not made of ice cream!",,,neutral
train,643,6,643_6,unknown,"Hey look, Phoebe. I, uh, I laid out the states geographically...",,,neutral
train,644,0,644_0,unknown,What happened in Atlantic City?!,,,surprise
train,644,1,644_1,unknown,"Well, Chandler and I are in a bar",,,neutral
train,644,2,644_2,unknown,"Did you not hear me say, ""Du-ude?!""",,,anger
train,644,3,644_3,unknown,"And this girl is making eyes at Chandler, okay?",,,neutral
train,644,4,644_4,unknown,"So after awhile he-he goes over to her and uh, after a minute or two, I see them kissing.",,,neutral
train,644,5,644_5,unknown,"Now, I know what you’re thinking, Chandler’s not the type of guy who just goes to bars and makes out with girls, and you’re right, Chandler’s not the type of guy who just goes to bars and makes out with…girls.",,,joy
train,644,6,644_6,unknown,You kissed a guy?!! Oh my God.,,,surprise
train,644,7,644_7,unknown,"In my defense, it was dark and he was a very pretty guy.",,,anger
train,644,8,644_8,unknown,"Oh Mon, I laughed so hard",,,joy
train,644,9,644_9,unknown,"Ho-ho, so hard we had to throw out your underwear again?",,,anger
train,644,10,644_10,unknown,"Whatever dude, you kissed a guy.",,,neutral
train,645,0,645_0,unknown,"So umm, you’re gonna stay with me as long as I need you?",,,neutral
train,645,1,645_1,unknown,Of course I am!,,,joy
train,645,2,645_2,unknown,"Oh mom, I swear I’m not an idiot.",,,neutral
train,645,3,645_3,unknown,"I’ve read all kinds of books on pregnancy and giving birth, but I-I just didn’t think to read the part about what to do when the baby comes.",,,neutral
train,645,4,645_4,unknown,And-and then guess what?,,,neutral
train,645,5,645_5,unknown,The baby’s coming and I don’t know what to do.,,,sadness
train,645,6,645_6,unknown,"Oh, can I throw up in my diaper genie?",,,sadness
train,645,7,645_7,unknown,"No. Sweetie, you’re gonna be fine.",,,neutral
train,645,8,645_8,unknown,Wait-wait where are you going? Where are you going?,,,fear
train,645,9,645_9,unknown,I’m going to the bathroom.,,,neutral
train,645,10,645_10,unknown,Okay.,,,neutral
train,645,11,645_11,unknown,Now don’t worry! Everything’s gonna be okay.,,,neutral
train,645,12,645_12,unknown,It,,,neutral
train,645,13,645_13,unknown,Hey!,,,joy
train,645,14,645_14,unknown,Hey! Why are you all red and sweaty?,,,surprise
train,645,15,645_15,unknown,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,,,neutral
train,645,16,645_16,unknown,Not if you were here.,,,neutral
train,646,0,646_0,unknown,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor.",,,neutral
train,646,1,646_1,unknown,Oh my God! This is it!   I really hope it’s you!,,,joy
train,646,2,646_2,unknown,I hope it’s you.,,,neutral
train,646,3,646_3,unknown,Me too!,,,joy
train,646,4,646_4,unknown,"First of all um, I love you both so much and you’re both so important to me",,,joy
train,646,5,646_5,unknown,"Okay, bla-bla-bla-bla!! Who is it?!",,,joy
train,646,6,646_6,unknown,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",,,neutral
train,646,7,646_7,unknown,"Like hypothetically, if Phoebe were mine",,,neutral
train,646,8,646_8,unknown,Yes!!! Oh!!,,,joy
train,646,9,646_9,unknown,Hypothetically!,,,anger
train,646,10,646_10,unknown,Still.,,,neutral
train,646,11,646_11,unknown,If Phoebe were my maid of honor,,,neutral
train,646,12,646_12,unknown,"Rachel would be Phoebe’s, I would be Rachel’s, that way we all get to do it once and no one would get upset.",,,neutral
train,646,13,646_13,unknown,Yeah that’s actually a pretty good idea.,,,neutral
train,646,14,646_14,unknown,"Yeah, I’ll do that. So who gets to be yours?",,,neutral
train,646,15,646_15,unknown,"Well that’s the best part. Umm,",,,neutral
train,646,16,646_16,unknown,Wh-why is that the best part?,,,surprise
train,646,17,646_17,unknown,Because then I don’t have to!,,,joy
train,646,18,646_18,unknown,Well of,,,neutral
train,646,19,646_19,unknown,I’m really not deciding!,,,joy
train,646,20,646_20,unknown,Fine!,,,anger
train,646,21,646_21,unknown,"Aww, and good luck to you too!  What a nice lady!",,,joy
train,647,0,647_0,unknown,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?",,,neutral
train,648,0,648_0,unknown,It's not just the drum noise.,,,neutral
train,648,1,648_1,unknown,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!",,,anger
train,648,2,648_2,unknown,"Oh god, my eye!""",,,anger
train,648,3,648_3,unknown,"I mean, it is so annoying.",,,anger
train,648,4,648_4,unknown,"Yes, thank you. You see, this is how normal people are supposed to react to drums.",,,neutral
train,648,5,648_5,unknown,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",,,surprise
train,648,6,648_6,unknown,Maybe on some level.,,,neutral
train,649,0,649_0,unknown,Joey? Could you get that?  What are you doing here? I thought you were in your room?,,,surprise
train,649,1,649_1,unknown,"No, I’m picking you up for our date. These are for you.",,,neutral
train,649,2,649_2,unknown,"Ohh, Lilies. Joey, they’re my favorite. Thank you.",,,joy
train,649,3,649_3,unknown,"And, a brownie!",,,joy
train,649,4,649_4,unknown,"Well, half a brownie.",,,neutral
train,649,5,649_5,unknown,"Actually, it’s just bag.",,,neutral
train,649,6,649_6,unknown,It’s been a long walk from the flower shop and I was startin’ to feel faint so,,,neutral
train,649,7,649_7,unknown,Oh man!,,,joy
train,649,8,649_8,unknown,This is so great!,,,joy
train,649,9,649_9,unknown,I actually feel like I’m going on a real date!,,,joy
train,649,10,649_10,unknown,"Although, I have a hint of morning sickness, and I’m wearing underwear that goes up to about……there.",,,neutral
train,649,11,649_11,unknown,"Hey come on now, this is a real date.",,,neutral
train,649,12,649_12,unknown,"Uh, so…nice place you got here.",,,neutral
train,649,13,649_13,unknown,"Foosball, huh?",,,surprise
train,649,14,649_14,unknown,Pizza box.,,,neutral
train,649,15,649_15,unknown,"Oh, a subscription to",,,surprise
train,649,16,649_16,unknown,"Yeah, actually that’s my roommate’s.",,,neutral
train,649,17,649_17,unknown,I would like to meet him. He sounds like a stand up guy.,,,neutral
train,649,18,649_18,unknown,"Ah yes, but he’s very protective of me so you’d better watch yourself.",,,neutral
train,649,19,649_19,unknown,"Ah… Hey, so this roommate of yours…is he good looking?",,,joy
train,649,20,649_20,unknown,Hm-mmm,,,neutral
train,649,21,649_21,unknown,"Oh yeah, it must be tough to keep your hands of him, huh?",,,neutral
train,649,22,649_22,unknown,"Yeah, but I’m pretty sure he’s gay.",,,neutral
train,649,23,649_23,unknown,"No-no-no-no, he’s not! No! Why are you trying to ruin the game? Come on!",,,anger
train,650,0,650_0,unknown,Can you believe what a jerk Ross was being?,,,anger
train,650,1,650_1,unknown,"Yeah, I know. He can get really competitive.",,,neutral
train,650,2,650_2,unknown,"Ha. Ha, ha.",,,joy
train,650,3,650_3,unknown,What?,,,neutral
train,650,4,650_4,unknown,"Oh, hello, kettle? This is Monica. You're black.",,,neutral
train,650,5,650_5,unknown,Please! I am not as bad as Ross.,,,disgust
train,650,6,650_6,unknown,"Oh, I beg to differ. The",,,neutral
train,650,7,650_7,unknown,That was,,,neutral
train,650,8,650_8,unknown,Oooooh.  : Oh! I got an interview! I got an interview!,,,joy
train,651,0,651_0,unknown,"Well, not playing raquetball!",,,surprise
train,651,1,651_1,unknown,He forgot to leave his grip size!,,,surprise
train,651,2,651_2,unknown,He didn't get the goggles!,,,surprise
train,651,3,651_3,unknown,"Well,sounds like you two have issues.",,,neutral
train,651,4,651_4,unknown,"Goodbye, baby.",,,neutral
train,651,5,651_5,unknown,"Ciao, bela.",,,neutral
train,651,6,651_6,unknown,Do they wait for me to do this?,,,neutral
train,651,7,651_7,unknown,So are you gonna tell him?,,,neutral
train,651,8,651_8,unknown,Why would I tell him?,,,neutral
train,651,9,651_9,unknown,"How about 'cause if you don't, his mother might.",,,neutral
train,651,10,651_10,unknown,What are you guys doing here?,,,anger
train,651,11,651_11,unknown,Uhhhh.... he's not even wearing a jockstrap!,,,surprise
train,651,12,651_12,unknown,...What did I ask?,,,neutral
train,652,0,652_0,unknown,God. I feel violated.,,,disgust
train,652,1,652_1,unknown,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?",,,disgust
train,652,2,652_2,unknown,"Ross, ten o'clock.",,,neutral
train,652,3,652_3,unknown,Is it? Feels like two.,,,sadness
train,652,4,652_4,unknown,"No,",,,neutral
train,652,5,652_5,unknown,"There's a beautiful woman at eight, nine, ten o'clock!",,,joy
train,652,6,652_6,unknown,Oh. Hel-lo!,,,joy
train,652,7,652_7,unknown,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",,,joy
train,652,8,652_8,unknown,"Well, go over to her! She's not with anyone.",,,joy
train,652,9,652_9,unknown,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",,,fear
train,652,10,652_10,unknown,"Oh, c'mon. She's a person, you can do it!",,,joy
train,652,11,652_11,unknown,"Oh please, could she",,,neutral
train,652,12,652_12,unknown,He could never get a woman like that in a million years.,,,neutral
train,652,13,652_13,unknown,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",,,neutral
train,652,14,652_14,unknown,You could do that!,,,joy
train,652,15,652_15,unknown,You think?,,,surprise
train,653,0,653_0,unknown,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",,,neutral
train,653,1,653_1,unknown,OK.,,,neutral
train,653,2,653_2,unknown,"This is great!  Helen, could you come in here for a moment?",,,joy
train,653,3,653_3,unknown,"Thank you Helen, that'll be all.",,,neutral
train,653,4,653_4,unknown,"Last time I do that, I promise.",,,neutral
train,654,0,654_0,unknown,"I am so, so, so, so sorry!",,,sadness
train,654,1,654_1,unknown,Uh-huh.,,,disgust
train,654,2,654_2,unknown,"And I will cook anything you want in here , and do anything in there!",,,fear
train,654,3,654_3,unknown,"Yeah you will!  And, are you kiddin’ me?!",,,anger
train,654,4,654_4,unknown,"Come on Monica, it’s our Valentine’s Day. Please? Please-please, please?",,,sadness
train,654,5,654_5,unknown,Okay.,,,neutral
train,654,6,654_6,unknown,Okay.,,,neutral
train,654,7,654_7,unknown,"So, are we going in there?",,,neutral
train,654,8,654_8,unknown,I am!!,,,joy
train,655,0,655_0,unknown,Wow!,,,surprise
train,655,1,655_1,unknown,It actually is in the handbook.,,,neutral
train,655,2,655_2,unknown,I can’t date you or have a hot plate in my office.,,,neutral
train,655,3,655_3,unknown,I can’t believe we have to stop seeing each other.,,,sadness
train,655,4,655_4,unknown,For what it’s worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,,,joy
train,655,5,655_5,unknown,"I know, I know I really like you too. But we-we can’t date. It’s against the rules. It’s forbidden.",,,neutral
train,655,6,655_6,unknown,Wow!,,,surprise
train,655,7,655_7,unknown,What?,,,surprise
train,655,8,655_8,unknown,"Just hearing you describe it as forbidden, it’s really hot.",,,joy
train,655,9,655_9,unknown,Really?,,,surprise
train,655,10,655_10,unknown,Yeah.,,,neutral
train,655,11,655_11,unknown,"Well I-I-I don’t care how hot it is it’s-it’s uh, it’s wrong.",,,joy
train,655,12,655_12,unknown,Stop it!,,,joy
train,655,13,655_13,unknown,No! No! It’s wrong! It’s-it’s-it’s naughty. It’s taboo.,,,joy
train,655,14,655_14,unknown,Shut the book!,,,joy
train,655,15,655_15,unknown,Let’s also get a hot plate!,,,joy
train,656,0,656_0,unknown,"Rach, you’re in a great place in your life. Come on, you’ve got a great job! Good friends",,,joy
train,657,0,657_0,unknown,Yeah! So-so when are you getting married?,,,joy
train,657,1,657_1,unknown,"Oh I’m not, I just like to try these on.",,,neutral
train,657,2,657_2,unknown,I do the same thing.,,,neutral
train,657,3,657_3,unknown,I’m just kidding. I’m getting married July 25,,,joy
train,657,4,657_4,unknown,I’m just kidding too.  I’m getting married in December.,,,joy
train,657,5,657_5,unknown,So when are you getting married?,,,neutral
train,657,6,657_6,unknown,Oh May 15,,,neutral
train,657,7,657_7,unknown,Oooh it’s getting close!,,,joy
train,657,8,657_8,unknown,"So uh, who’s your photographer?",,,neutral
train,657,9,657_9,unknown,Jeffrey,,,neutral
train,657,10,657_10,unknown,We met with him. Did he show you the photos of the nude wedding he did?,,,neutral
train,657,11,657_11,unknown,The best man? Wow!,,,surprise
train,657,12,657_12,unknown,"I know! I almost called off my wedding. Oh, who’s your band?!",,,joy
train,657,13,657_13,unknown,"Oh, my fiancee wants the Swing Kings.",,,neutral
train,657,14,657_14,unknown,"Oh, you’re so lucky. My fiancee wants the heavy metal band Carcass.",,,sadness
train,657,15,657_15,unknown,"Ooh, is that spelled with a ‘C’ or a ‘K’? Oh my God! It doesn’t matter; they’re both great!",,,joy
train,657,16,657_16,unknown,Oh y’know what?,,,neutral
train,657,17,657_17,unknown,Now that you know what you want you should go to Kleinman’s and get it half off.,,,neutral
train,657,18,657_18,unknown,This place is so overpriced.,,,disgust
train,657,19,657_19,unknown,"So, does this  come in another color or",,,neutral
train,658,0,658_0,unknown,"I am telling you, years from now, schoolchildren will study it as one of the greatest first dates of all time.",,,neutral
train,658,1,658_1,unknown,It was unbelievable!,,,surprise
train,658,2,658_2,unknown,"We could totally be ourselves, we didn't have to play any games...",,,joy
train,658,3,658_3,unknown,So have you called her yet?,,,neutral
train,658,4,658_4,unknown,Let her know I like her?,,,fear
train,658,5,658_5,unknown,"What are you, insane?",,,anger
train,658,6,658_6,unknown,It's the next day!,,,joy
train,658,7,658_7,unknown,How needy do I want to seem?,,,neutral
train,658,8,658_8,unknown,"I'm right, right?",,,neutral
train,658,9,658_9,unknown,"Oh, yeah. Yeah. Let her dangle.",,,neutral
train,658,10,658_10,unknown,I can't believe my parents are actually pressuring me to find one of you people.,,,surprise
train,658,11,658_11,unknown,"Oh, God, just do it!  Call her! Stop being so testosteroney!",,,anger
train,658,12,658_12,unknown,"Which, by the way, is the real San Francisco treat.  I got her machine.",,,neutral
train,658,13,658_13,unknown,Her answer machine?,,,neutral
train,658,14,658_14,unknown,"No, interestingly enough her leaf blower picked up.",,,neutral
train,658,15,658_15,unknown,"So, uh, why didn't you say anything?",,,neutral
train,658,16,658_16,unknown,"Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",,,disgust
train,658,17,658_17,unknown,"Look look! It's Rachel and Barry. No, don't everybody look at once!",,,surprise
train,658,18,658_18,unknown,"Okay, okay, what's going on?",,,neutral
train,658,19,658_19,unknown,"Okay, they're just talking...",,,neutral
train,658,20,658_20,unknown,"Yeah, well, does he look upset? Does he look like he was just told to shove anything?",,,neutral
train,659,0,659_0,unknown,"So, um, what do you do for a living?",,,neutral
train,659,1,659_1,unknown,"Well, um, for the past few years I've been working.....which is funny because, that wasn't even my major.",,,neutral
train,659,2,659_2,unknown,Oh no. I thought you said they could shoot the spot without you.,,,neutral
train,659,3,659_3,unknown,I thought they could...I'll try to get back as soon as I can. I'm sorry.,,,sadness
train,659,4,659_4,unknown,Now that is funny.,,,neutral
train,659,5,659_5,unknown,"Hey, do you think...would it be too weird if I invited Carol over to join us?",,,neutral
train,659,6,659_6,unknown,"Cause she's, she's alone now, and pregnant, and, and sad.",,,sadness
train,659,7,659_7,unknown,I guess.,,,neutral
train,659,8,659_8,unknown,Are you sure? Great. Carol? Wanna come over and join us?,,,neutral
train,659,9,659_9,unknown,"Oh, no no no. I'm fine. I'm fine.",,,neutral
train,659,10,659_10,unknown,Come on.,,,neutral
train,659,11,659_11,unknown,These people'll scooch down.,,,neutral
train,659,12,659_12,unknown,"You guys'll scooch, won't you?",,,neutral
train,659,13,659_13,unknown,Let's try scooching!,,,joy
train,659,14,659_14,unknown,Come on.,,,neutral
train,659,15,659_15,unknown,Come on.,,,neutral
train,659,16,659_16,unknown,"Uh, Kristen Riggs, this is Carol Willick.",,,neutral
train,659,17,659_17,unknown,"Carol, Kristin.",,,neutral
train,659,18,659_18,unknown,"Uh, Carol teaches sixth grade.",,,neutral
train,659,19,659_19,unknown,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",,,joy
train,660,0,660_0,unknown,Okay.,,,neutral
train,660,1,660_1,unknown,When I was six years old.,,,neutral
train,660,2,660_2,unknown,Hm-mm,,,neutral
train,660,3,660_3,unknown,I wanted a big wheel.,,,neutral
train,660,4,660_4,unknown,And instead my parents got me this little plastic chicken that you hop around on.,,,anger
train,660,5,660_5,unknown,"It was embarrassing, kids made fun of me.",,,sadness
train,660,6,660_6,unknown,That was a pretty tough year.,,,sadness
